ID,Cluster,ClusterSize,locus,description,Coregenes_Mustroph2009,Cluster1genes_Lee2011,prt6-1seedAirUP,ate1ate2SeedlingAirUP,prt6-1SeedlingAirUP,TFfamily,comment2,prt6seedvsWTseed_Log2signal,ate1ate2NSvsWTNS_Log2signal,prt6NSvsWTNS_Log2signal,ate1ate2HSvsWTHS_Log2signal,prt6HSvsWTHS_Log2signal,WTHSvsWTNS_Log2signal,ate1ate2HSvsate1ate2NS_Log2signal,prt6HSvsprt6NS_Log2signal,prt6seedvsWTseed_adj-p,ate1ate2NSvsWTNS_adj-p,prt6NSvsWTNS_adj-p,ate1ate2HSvsWTHS_adj-p,prt6HSvsWTHS_adj-p,WTHSvsWTNS_adj-p,ate1ate2HSvsate1ate2NS_adj-p,prt6HSvsprt6NS_adj-p
245038_at,8,43,AT2G26560,PLP2 (PHOSPHOLIPASE A 2A); nutrient reservoir,NA,,,,,,,-1.084123592,0.718378527,0.683704283,0.123695049,0.402828513,0.052059026,-0.542624453,-0.228816745,0.005711069,0.326498071,0.356576851,0.992939794,0.698372789,0.999657156,0.574798666,0.902081233
246099_at,8,43,AT5G20230,ATBCB (ARABIDOPSIS BLUE-COPPER-BINDING PROTEIN); copper ion binding,NA,,,,,,,-1.575909304,0.877679956,-0.039350356,-0.260306578,0.130508576,0.313095292,-0.824891241,0.482954225,0.000640355,0.250650351,0.994353992,0.955284149,0.963125987,0.999657156,0.330301614,0.68072827
246831_at,8,43,AT5G26340,MSS1 (SUGAR TRANSPORT PROTEIN 13); carbohydrate transmembrane transporter/ hexose:hydrogen symporter/ high-affinity hydrogen:glucose symporter/ sugar:hydrogen ion symporter,NA,,,,,,,-1.146622841,0.8064733,0.631622454,0.592999578,0.482264347,0.339225141,0.12575142,0.189867034,0.000280042,0.067420517,0.182721051,0.303698072,0.346717059,0.926009473,0.931415686,0.879920844
247327_at,8,43,AT5G64120,"peroxidase, putative",NA,,,,,,,-1.73546008,0.069270326,0.760202994,-0.048288925,0.256765288,0.120437065,0.002877814,-0.383000641,0.000752835,0.990750032,0.435642792,0.996728085,0.906628432,0.999657156,0.998328707,0.838602263
248551_at,8,43,AT5G50200,WR3 (WOUND-RESPONSIVE 3); nitrate transmembrane transporter,NA,,,,,,,-1.561806313,0.248725433,0.367663862,0.283728488,0.217994363,-0.073985704,-0.038982649,-0.223655202,2.16E-05,0.839506086,0.628561775,0.876604228,0.845629542,0.999657156,0.987182801,0.854502584
248726_at,8,43,AT5G47960,SMG1 (SMALL MOLECULAR WEIGHT G-PROTEIN 1); GTP binding,NA,,,,,,,-1.10524543,0.319810397,0.309980345,-0.157516632,-0.311967558,0.388432637,-0.088894392,-0.233515266,1.05E-06,0.275605498,0.288571806,0.868395106,0.251070488,0.215198921,0.906426523,0.513098835
250798_at,8,43,AT5G05340,"peroxidase, putative",NA,,,,,,SUB1A_UP,-1.481773071,0.355688599,0.247787816,0.253127741,-0.001572495,0.078689633,-0.023871225,-0.170670678,3.63E-05,0.667896086,0.815502769,0.907515418,0.999654658,0.999657156,0.991579525,0.907549227
252347_at,8,43,AT3G48130,ribosomal protein L13 homolog,NA,,,,,,,-1.023460414,0.327500589,0.412889283,0.331361381,0.350165829,0.023863967,0.027724759,-0.038859487,0.001473151,0.734447098,0.562653041,0.824452764,0.641237588,0.999657156,0.990735897,0.988095837
252607_at,8,43,AT3G44990,"XTR8 (xyloglucan:xyloglucosyl transferase 8); hydrolase, acting on glycosyl bonds",NA,,,,,,,-1.504669935,0.037893095,0.087438106,-0.023849748,-0.317656984,-0.333095592,-0.394838435,-0.738190682,1.78E-06,0.989820548,0.954927255,0.996728085,0.508072114,0.792396979,0.428890818,0.032157241
253104_at,8,43,AT4G36010,pathogenesis-related thaumatin family protein,NA,,,,,,,-1.107595035,0.370042414,0.094922349,0.180706484,-0.380185227,0.075662089,-0.113673841,-0.399445487,0.00997406,0.827721726,0.980043876,0.982679894,0.778334068,0.999657156,0.967840384,0.785072539
253582_at,8,43,AT4G30670,contains domain PROKAR_LIPOPROTEIN (PS51257),NA,,,,,,,-1.759285933,0.328742527,0.064939926,0.02184314,-0.373932562,-0.030187148,-0.337086534,-0.469059635,7.19E-05,0.824874827,0.986530149,0.996728085,0.727384964,0.999657156,0.788450946,0.623929856
254040_at,8,43,AT4G25900,aldose 1-epimerase family protein,NA,,,,,,,-1.047572739,0.439614994,0.410517527,0.189488081,-0.002117956,0.079301588,-0.170825325,-0.333333896,9.71E-07,0.062734821,0.080232989,0.738296828,0.999654658,0.999657156,0.685943693,0.188573919
254318_at,8,43,AT4G22530,embryo-abundant protein-related,NA,,,,,,,-1.047574724,0.120903479,0.192175819,-0.166005627,-0.390598605,0.048368824,-0.238540281,-0.534405599,7.82E-05,0.935359322,0.80901534,0.937336432,0.344687672,0.999657156,0.720683227,0.148377354
254605_at,8,43,AT4G18950,"ankyrin protein kinase, putative",NA,,,,,,,-1.071979782,0.085654912,-0.108487839,-0.317080038,-0.518785317,0.004200178,-0.398534773,-0.4060973,8.19E-05,0.966223437,0.934618336,0.679486482,0.161968766,0.999657156,0.433872589,0.370190526
254606_at,8,43,AT4G19030,NLM1 (NOD26-like intrinsic protein 1;1); water channel,NA,,,,,,,-1.007232946,0.17541231,0.388959178,0.123561731,0.14927266,-0.347384256,-0.399234835,-0.587070774,0.000265136,0.883940416,0.439983672,0.967960573,0.887601617,0.809558219,0.471067037,0.139738958
254726_at,8,43,AT4G13660,"pinoresinol-lariciresinol reductase, putative",NA,,,,,,,-1.088076207,0.459570429,0.180013134,0.217919849,0.055346789,-0.297428031,-0.539078612,-0.422094376,6.58E-05,0.275251853,0.834260364,0.87934176,0.971896442,0.888462702,0.19829699,0.332160645
255116_at,8,43,AT4G08850,leucine-rich repeat family protein / protein kinase family protein,NA,,,,,,,-1.027101793,0.170153622,0.275815898,0.134996838,0.28279251,-0.281110596,-0.316267381,-0.274133984,0.009214724,0.956251912,0.868222273,0.99183797,0.850638291,0.999657156,0.822903511,0.873801378
255622_at,8,43,AT4G01070,"GT72B1; UDP-glucosyltransferase/ UDP-glycosyltransferase/ transferase, transferring glycosyl groups",NA,,,,,,,-1.023692495,0.098330842,-0.215454006,-0.391419819,-0.73503245,0.111252413,-0.378498248,-0.408326031,0.002904211,0.974438991,0.882371234,0.780945647,0.16862246,0.999657156,0.682713239,0.632312346
257206_at,8,43,AT3G16530,legume lectin family protein,NA,,,,,,,-1.329466181,0.22382434,0.277572002,0.097269896,-0.159095836,-0.187082128,-0.313636572,-0.623749966,7.75E-06,0.782763618,0.640800039,0.982310899,0.860334391,0.999657156,0.588436674,0.082532362
257670_at,8,43,AT3G20340,"Expression of the gene is downregulated in the presence of paraquat, an inducer of photoxidative stress.",NA,,,,,,,-1.218697818,0.182473621,0.316158662,0.436159619,0.654084877,-0.296860744,-0.043174746,0.041065471,0.001121707,0.936002188,0.788515281,0.745311388,0.281069079,0.999657156,0.987847954,0.990267365
257952_at,8,43,AT3G21770,peroxidase 30 (PER30) (P30) (PRXR9),NA,,,,,,,-1.118763447,0.265156923,0.27972535,0.202562316,0.143752667,0.113418752,0.050824146,-0.022553932,0.001616929,0.858975224,0.81689303,0.955724565,0.935184843,0.999657156,0.984798411,0.994425309
258809_at,8,43,AT3G04070,ANAC047 (Arabidopsis NAC domain containing protein 47); transcription factor,NA,,,,,C,,-1.281223689,0.494284333,0.320438405,0.310534993,-0.076074078,-0.549179951,-0.732929291,-0.945692434,0.000643207,0.542333577,0.778258886,0.893970561,0.975487434,0.69821782,0.263435629,0.079148773
259384_at,8,43,AT3G16450,jacalin lectin family protein,NA,,,,,,,-1.127050574,0.042826001,0.085443682,-0.438902072,-0.327777833,0.148631676,-0.333096397,-0.264589839,2.49E-07,0.974438991,0.902874845,0.063063487,0.155738035,0.98222899,0.209569087,0.334129238
259723_at,8,43,AT1G60960,IRT3 (Iron regulated transporter 3); cation transmembrane transporter/ metal ion transmembrane transporter,NA,,,,,,,-1.062485836,0.139803709,-0.056857304,0.22950366,0.094686676,-0.524778578,-0.435078627,-0.373234598,0.000230115,0.934399228,0.979222463,0.893921985,0.94963492,0.397880749,0.436208466,0.508590818
259875_s_at,8,43,AT1G76680,"[AT1G76690, OPR2 (12-oxophytodienoate reductase 2); 12-oxophytodienoate reductase];[AT1G76680, OPR1 (12-oxophytodienoate reductase 1); 12-oxophytodienoate reductase]",NA,,,,,,,-1.270092045,-0.025250656,-0.342056579,-0.254104441,-0.529472321,-0.367635125,-0.59648891,-0.555050866,6.30E-06,0.991840123,0.441830608,0.780945647,0.115666566,0.619408425,0.096290278,0.105695278
259875_s_at,8,43,AT1G76690,"[AT1G76690, OPR2 (12-oxophytodienoate reductase 2); 12-oxophytodienoate reductase];[AT1G76680, OPR1 (12-oxophytodienoate reductase 1); 12-oxophytodienoate reductase]",NA,,,,,,,-1.270092045,-0.025250656,-0.342056579,-0.254104441,-0.529472321,-0.367635125,-0.59648891,-0.555050866,6.30E-06,0.991840123,0.441830608,0.780945647,0.115666566,0.619408425,0.096290278,0.105695278
260264_at,8,43,AT1G68500,similar to hypothetical protein [Vitis vinifera] (GB:CAN66643.1),NA,,,,,,,-1.030558242,0.437224565,0.519891871,0.159294179,0.312086248,0.272909173,-0.005021214,0.06510355,0.000530694,0.4510404,0.29426328,0.956373818,0.641807054,0.986580529,0.99738093,0.977148175
260462_at,8,43,AT1G10970,ZIP4 (ZINC TRANSPORTER 4 PRECURSOR); cation transmembrane transporter,NA,,,Up,,,,-1.403693988,1.017516672,0.893049338,1.057872912,0.844663616,-0.479356193,-0.438999953,-0.527741914,1.16E-05,0.006921213,0.017441736,0.006224269,0.024032964,0.483956478,0.422152561,0.227114931
260890_at,8,43,AT1G29090,peptidase C1A papain family protein,NA,,,,,,,-1.587715316,0.321680726,0.557135125,0.203822515,0.632287769,-0.471278069,-0.58913628,-0.396125425,0.002623437,0.906999538,0.696639928,0.984204973,0.584964704,0.999657156,0.673910586,0.847338162
261453_at,8,43,AT1G21130,"O-methyltransferase, putative",NA,,,,,,,-1.153954576,0.206045186,0.285378809,0.28431286,-0.013063144,-0.116577328,-0.038309654,-0.415019281,0.000738678,0.900970388,0.788515281,0.893970561,0.996773524,0.999657156,0.987987742,0.592514363
262119_s_at,8,43,AT1G02930,"[AT1G02930, ATGSTF6 (EARLY RESPONSIVE TO DEHYDRATION 11); glutathione transferase];[AT1G02920, ATGSTF7 (GLUTATHIONE S-TRANSFERASE 11); glutathione transferase]",NA,,,,,,SUB1A_UP,-1.740495626,1.092321641,1.148907516,0.882396372,0.526337757,0.459843771,0.249918503,-0.162725987,1.71E-05,0.026506351,0.01781278,0.114066347,0.393224811,0.809558219,0.835573083,0.929847719
262119_s_at,8,43,AT1G02920,"[AT1G02930, ATGSTF6 (EARLY RESPONSIVE TO DEHYDRATION 11); glutathione transferase];[AT1G02920, ATGSTF7 (GLUTATHIONE S-TRANSFERASE 11); glutathione transferase]",NA,,,,,,SUB1A_UP,-1.740495626,1.092321641,1.148907516,0.882396372,0.526337757,0.459843771,0.249918503,-0.162725987,1.71E-05,0.026506351,0.01781278,0.114066347,0.393224811,0.809558219,0.835573083,0.929847719
262518_at,8,43,AT1G17170,ATGSTU24 (ARABIDOPSIS THALIANA GLUTATHIONE S-TRANSFERASE (CLASS TAU) 24); glutathione transferase,NA,,,,,,,-1.679533559,0.347149693,0.14845788,0.148313991,0.03420354,0.0066216,-0.192214103,-0.10763274,9.53E-07,0.538657494,0.893366232,0.955284149,0.985200335,0.999657156,0.825522975,0.940550047
262608_at,8,43,AT1G14120,"2-oxoglutarate-dependent dioxygenase, putative",NA,,,,,,,-1.259529376,-0.164850234,-0.256759956,-0.60343526,-0.594354262,-0.267323813,-0.70590884,-0.604918119,1.68E-05,0.887318783,0.698772514,0.14800253,0.102269331,0.952718851,0.064080138,0.10552394
264091_at,8,43,AT1G79110,protein binding / zinc ion binding,NA,,,,,,,-1.090536692,0.206861141,0.271074144,0.102042925,0.072249491,0.073696502,-0.031121714,-0.125128151,0.000127627,0.837228334,0.695265613,0.983155574,0.965722743,0.999657156,0.987370812,0.928777059
264505_at,8,43,AT1G09380,integral membrane family protein / nodulin MtN21-related,NA,,,,,,,-1.133933596,0.174543719,0.307127599,-0.113242523,0.112888668,0.13386217,-0.153924072,-0.060376761,3.08E-06,0.785561689,0.385164299,0.955207909,0.880953045,0.999657156,0.804016643,0.960496694
264751_at,8,43,AT1G23020,ATFRO3/FRO3 (FERRIC REDUCTION OXIDASE 3); ferric-chelate reductase,NA,,,,,,,-1.013163204,0.216766327,0.793865481,0.400797646,0.855930072,0.181716378,0.365747697,0.243780969,4.57E-06,0.608915438,0.001763209,0.193830516,0.001117907,0.971145566,0.242281665,0.510448761
265116_at,8,43,AT1G62480,vacuolar calcium-binding protein-related,NA,,,,,,,-1.408333383,0.042244052,0.50141878,0.034660706,0.330391421,-0.010739704,-0.018323049,-0.181767062,2.71E-05,0.990314292,0.328345868,0.995820191,0.610785717,0.999657156,0.993202064,0.883912839
265194_at,8,43,AT1G05010,EFE (ETHYLENE FORMING ENZYME),NA,,,,,,,-1.217575803,0.011931001,0.194421101,-0.214638119,-0.214458877,-0.303816286,-0.530385407,-0.712696264,0.000162232,0.997458063,0.870451454,0.931971737,0.834669455,0.975436205,0.356762757,0.111645287
265214_at,8,43,AT1G05000,tyrosine specific protein phosphatase family protein,NA,,,,,,,-1.118797308,0.259505369,0.286003463,0.25298459,0.219184405,-0.11194026,-0.118461039,-0.178759318,1.34E-05,0.625287858,0.536695368,0.748195679,0.680910555,0.999657156,0.896148273,0.8073704
265670_s_at,8,43,AT2G32190,"[AT2G32190, similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G32210.1); similar to unknown [Populus trichocarpa] (GB:ABK92801.1); contains domain PD188784 (PD188784)];[AT2G32210, similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G32190.1); similar to unknown [Populus trichocarpa] (GB:ABK92801.1); contains domain PD188784 (PD188784)]",NA,,,,,,,-1.651357111,0.518330103,0.474190528,0.318620981,0.017290004,0.594135013,0.394425891,0.137234488,3.38E-06,0.288435993,0.345603391,0.77140495,0.995506632,0.296877476,0.535365926,0.926323279
265670_s_at,8,43,AT2G32210,"[AT2G32190, similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G32210.1); similar to unknown [Populus trichocarpa] (GB:ABK92801.1); contains domain PD188784 (PD188784)];[AT2G32210, similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G32190.1); similar to unknown [Populus trichocarpa] (GB:ABK92801.1); contains domain PD188784 (PD188784)]",NA,,,,,,,-1.651357111,0.518330103,0.474190528,0.318620981,0.017290004,0.594135013,0.394425891,0.137234488,3.38E-06,0.288435993,0.345603391,0.77140495,0.995506632,0.296877476,0.535365926,0.926323279
266168_at,8,43,AT2G38870,"protease inhibitor, putative",NA,,,,,,,-1.222634628,0.337790761,0.603778788,0.186661344,0.372010927,0.115106253,-0.036023163,-0.116661607,0.000888318,0.777302885,0.356570245,0.961203975,0.67408866,0.999657156,0.989406528,0.95901398
266562_at,8,43,AT2G23970,"defense-related protein, putative",NA,,,,,,,-1.306553107,0.4360203,0.380196509,0.434648554,0.197891778,-0.036013601,-0.037385346,-0.218318331,0.000420195,0.604892669,0.677979359,0.718853759,0.893027522,0.999657156,0.98847552,0.889844448
266711_at,8,43,AT2G46740,FAD-binding domain-containing protein,NA,,,,,,,-1.214040704,0.569403612,0.870785786,0.430884136,0.381745011,-0.245846865,-0.38436634,-0.73488764,0.003896619,0.561698679,0.217527613,0.840504019,0.756938128,0.999657156,0.768264541,0.349109536
266941_at,8,43,AT2G18980,"peroxidase, putative",NA,,,,,,,-1.111601863,0.847940436,0.757849532,1.024148653,0.691005774,-0.411731447,-0.23552323,-0.478575205,1.52E-05,0.005803409,0.013078569,0.001457807,0.023568622,0.423292162,0.676070651,0.156067546
245267_at,9,41,AT4G14060,major latex protein-related / MLP-related,NA,,,,,,SUB1A_DOWN,-0.160673389,-1.154293276,-1.319137611,-1.392392866,-1.275384028,-0.105916583,-0.344016173,-0.062163,0.510730734,0.001108428,0.000287817,0.00025368,0.000632986,0.999657156,0.539093711,0.971422304
245422_at,9,41,AT4G17470,palmitoyl protein thioesterase family protein,NA,,,,,,,-0.186182444,-0.657932494,-1.166222618,-0.776876394,-0.788768665,-0.443264582,-0.562208483,-0.06581063,0.327520285,0.023024511,0.000131662,0.00830503,0.00643737,0.261392567,0.071998208,0.95901398
245928_s_at,9,41,AT5G24770,"[AT5G24770, VSP2 (VEGETATIVE STORAGE PROTEIN 2); acid phosphatase];[AT5G24780, VSP1 (VEGETATIVE STORAGE PROTEIN 1); acid phosphatase]",NA,,,,,,,0.158382107,-1.372355583,-1.966691394,-2.321234795,-2.34605833,0.209931783,-0.738947429,-0.169435153,0.550034043,0.00036402,5.65E-06,1.82E-06,1.55E-06,0.999657156,0.067756973,0.878422535
245928_s_at,9,41,AT5G24780,"[AT5G24770, VSP2 (VEGETATIVE STORAGE PROTEIN 2); acid phosphatase];[AT5G24780, VSP1 (VEGETATIVE STORAGE PROTEIN 1); acid phosphatase]",NA,,,,,,,0.158382107,-1.372355583,-1.966691394,-2.321234795,-2.34605833,0.209931783,-0.738947429,-0.169435153,0.550034043,0.00036402,5.65E-06,1.82E-06,1.55E-06,0.999657156,0.067756973,0.878422535
246687_at,9,41,AT5G33370,GDSL-motif lipase/hydrolase family protein,NA,,,,,,,0.032386031,-1.121273068,-0.409155118,-1.358044581,-0.707705935,-0.116637053,-0.353408566,-0.415187869,0.918217067,0.001915292,0.382809751,0.00045912,0.049765149,0.999657156,0.541644571,0.379063706
248676_at,9,41,AT5G48850,male sterility MS5 family protein,NA,,Up,,,,SUB1C_DOWN,1.308359434,-0.65372673,-0.876167828,-1.517929702,-2.089414193,-0.258295517,-1.122498489,-1.471541882,5.42E-06,0.054822727,0.007634756,6.05E-05,1.50E-06,0.942236786,0.001099034,4.38E-05
248683_at,9,41,AT5G48490,protease inhibitor/seed storage/lipid transfer protein (LTP) family protein,NA,,,,,,,0.048036594,-1.229685463,-1.013143964,-0.905138671,-0.825033305,0.069652387,0.394199179,0.257763047,0.906190663,0.00847122,0.031236755,0.081427429,0.083999087,0.999657156,0.633370978,0.829830309
249215_at,9,41,AT5G42800,DFR (DIHYDROFLAVONOL 4-REDUCTASE); dihydrokaempferol 4-reductase,NA,,,,,,,0.203930515,-0.984070664,-1.66308917,-0.632922648,-1.048392336,-0.309222529,0.041925487,0.305474305,0.58837021,0.075537895,0.001763209,0.451359743,0.045824935,0.999657156,0.987987742,0.808326486
249599_at,9,41,AT5G37990,S-adenosylmethionine-dependent methyltransferase,NA,,,,,,SUB1A_DOWN,-0.175278936,-1.183197175,-1.61943145,-2.250706063,-1.834926709,0.192229583,-0.875279305,-0.023265677,0.632309224,0.019250708,0.001440848,7.29E-05,0.000624196,0.999657156,0.126447725,0.994425309
249813_at,9,41,AT5G23940,EMB3009 (EMBRYO DEFECTIVE 3009); transferase,NA,,,,,,,-0.162359908,-1.171284149,-0.513355217,-0.703116489,-0.406476453,-0.526809495,-0.058641835,-0.419930731,0.614618528,0.008145266,0.368351123,0.202339902,0.514593365,0.572567313,0.977855639,0.53172142
250754_at,9,41,AT5G05700,ATE1 (DELAYED LEAF SENESCENCE 1); arginyltransferase,NA,,,,,,,0.037343431,-3.323128176,0.057889847,-3.657464537,-0.049937844,0.046011081,-0.28832528,-0.06181661,0.866538454,2.50E-11,0.962269996,7.02E-11,0.965928285,0.999657156,0.463421859,0.958556074
250824_at,9,41,AT5G05200,ABC1 family protein,NA,,,,,,,-1.695410686,0.058124424,-3.467929738,0.030739474,-3.035653736,-0.014003918,-0.041388868,0.418272084,9.30E-09,0.969375506,1.28E-11,0.995820191,5.19E-10,0.999657156,0.970721378,0.114560877
250942_at,9,41,AT5G03350,legume lectin family protein,NA,,,,,,SUB1A_UP,0.251910032,-0.896472446,-1.020433037,-0.60411873,-1.438968691,0.611338461,0.903692176,0.192802806,0.225238734,0.005081337,0.001676883,0.089935007,6.51E-05,0.086328555,0.005867405,0.797612669
252269_at,9,41,AT3G49580,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G49570.1); similar to unknown protein [Brassica rapa subsp. pekinensis] (GB:AAQ92331.1),NA,,,,,,,-0.273680024,-0.726289875,-1.082301217,-1.293068522,-1.44438796,-0.265810141,-0.832588788,-0.627896883,0.248421309,0.052155326,0.002954123,0.000760011,0.000265878,0.964951327,0.027956143,0.102696611
252594_at,9,41,AT3G45680,proton-dependent oligopeptide transport (POT) family protein,NA,,,,,,,0.002598746,-0.964704244,-1.052525872,-1.298596623,-1.104042786,-0.072862337,-0.406754716,-0.124379252,0.991743064,0.001067787,0.00043769,7.69E-05,0.000438532,0.999657156,0.274090988,0.893546263
253743_at,9,41,AT4G28940,catalytic,NA,,,,,,,0.208512552,-1.164844514,-1.249647727,-1.936781641,-1.503804634,0.03266192,-0.739275207,-0.221494987,0.315532873,0.000353353,0.000166774,1.96E-06,3.65E-05,0.999657156,0.02357509,0.72170944
253753_at,9,41,AT4G29030,glycine-rich protein,NA,,,,,Trihelix,,-0.438128975,-1.067951078,-0.465028865,-0.858857773,-0.506822629,-0.307494537,-0.098401232,-0.349288301,0.042536861,0.001518698,0.23020356,0.012763773,0.153321674,0.830199443,0.9324003,0.460594319
253805_at,9,41,AT4G28260,similar to unnamed protein product [Vitis vinifera] (GB:CAO69726.1),NA,,,,,,,0.400801328,0.059402716,-1.32508799,-0.101648191,-1.14061437,0.356410354,0.195359447,0.540883974,0.013432982,0.967869231,4.06E-06,0.955207909,4.67E-05,0.323487854,0.659853502,0.027373993
253815_at,9,41,AT4G28250,ATEXPB3 (ARABIDOPSIS THALIANA EXPANSIN B3),NA,,,,,,SUB1A_DOWN,0.009177479,-0.312272709,-1.630945022,-0.373431892,-2.078422129,0.070536082,0.009376899,-0.376941025,0.972462051,0.436609785,2.12E-06,0.380731569,3.39E-07,0.999657156,0.994015558,0.27343646
254283_s_at,9,41,AT4G22870,"[AT4G22870, leucoanthocyanidin dioxygenase, putative / anthocyanidin synthase, putative];[AT4G22880, LDOX (TANNIN DEFICIENT SEED 4)]",NA,,,,,,,0.052631809,-1.271874014,-1.500558385,-0.202020588,-0.527209376,-0.99837156,0.071481865,-0.025022552,0.8978547,0.006820186,0.001705508,0.954371023,0.363529994,0.044655882,0.972772777,0.993341426
254283_s_at,9,41,AT4G22880,"[AT4G22870, leucoanthocyanidin dioxygenase, putative / anthocyanidin synthase, putative];[AT4G22880, LDOX (TANNIN DEFICIENT SEED 4)]",NA,,,,,,,0.052631809,-1.271874014,-1.500558385,-0.202020588,-0.527209376,-0.99837156,0.071481865,-0.025022552,0.8978547,0.006820186,0.001705508,0.954371023,0.363529994,0.044655882,0.972772777,0.993341426
254333_at,9,41,AT4G22753,SMO1-3 (STEROL 4-ALPHA METHYL OXIDASE); catalytic,NA,,,,,,,-0.015267068,-1.143410289,-0.587797626,-0.733015742,-0.889252648,-0.096397749,0.313996798,-0.397852771,0.970460257,0.009460469,0.267883343,0.169793201,0.044069518,0.999657156,0.716326519,0.57197989
254767_s_at,9,41,AT4G13290,"[AT4G13310, CYP71A20 (cytochrome P450, family 71, subfamily A, polypeptide 20); oxygen binding];[AT4G13290, CYP71A19 (cytochrome P450, family 71, subfamily A, polypeptide 19); oxygen binding]",NA,,,,,,,0.039731277,-0.962075511,-1.046959913,-1.313936865,-1.358628907,0.477978416,0.126117062,0.166309423,0.895850428,0.005821808,0.002886451,0.000463681,0.000343936,0.400934486,0.91016218,0.86706185
254767_s_at,9,41,AT4G13310,"[AT4G13310, CYP71A20 (cytochrome P450, family 71, subfamily A, polypeptide 20); oxygen binding];[AT4G13290, CYP71A19 (cytochrome P450, family 71, subfamily A, polypeptide 19); oxygen binding]",NA,,,,,,,0.039731277,-0.962075511,-1.046959913,-1.313936865,-1.358628907,0.477978416,0.126117062,0.166309423,0.895850428,0.005821808,0.002886451,0.000463681,0.000343936,0.400934486,0.91016218,0.86706185
256257_at,9,41,AT3G11240,"arginine-tRNA-protein transferase, putative / arginyltransferase, putative / arginyl-tRNA-protein transferase, putative",NA,,,,,,,0.134627416,-1.303147958,0.208766039,-1.392201936,-0.045444692,0.175008458,0.08595448,-0.079202273,0.626309785,0.000757539,0.819124367,0.000605556,0.979668658,0.999657156,0.949177864,0.964139275
256464_at,9,41,AT1G32560,late embryogenesis abundant group 1 domain-containing protein / LEA group 1 domain-containing protein,NA,,,,,,SUB1A_UP,0.337157345,-1.118784792,-1.635706604,-1.475214456,-1.783007957,-0.150802757,-0.507232422,-0.29810411,0.322272907,0.032519363,0.001746368,0.005060345,0.001021874,0.999657156,0.539119093,0.810195645
256577_at,9,41,AT3G28220,meprin and TRAF homology domain-containing protein / MATH domain-containing protein,NA,,,,,,SUB1A_UP,-0.407724864,-1.462434888,-1.81115101,-1.411926278,-2.109180175,-0.013128611,0.037379999,-0.311157776,0.108425745,0.000360278,3.37E-05,0.000760011,9.32E-06,0.999657156,0.986609858,0.658547183
256766_at,9,41,AT3G22231,PCC1 (PATHOGEN AND CIRCADIAN CONTROLLED 1),NA,,,,,,SUB1A_Sub1C_UP,0.06442674,-0.755186494,-2.384555649,-0.702735429,-3.529228345,0.783403705,0.83585477,-0.361268991,0.925149531,0.532386303,0.002472615,0.689160015,6.34E-05,0.755671509,0.484464004,0.874083055
256814_at,9,41,AT3G21370,glycosyl hydrolase family 1 protein,NA,,Up,,,,SUB1A_UP,1.738011993,-0.503885923,-1.747370158,-1.726826309,-1.994989964,0.043228608,-1.179711778,-0.204391199,0.00572818,0.849785734,0.069860861,0.097931003,0.031216971,0.999657156,0.351345127,0.961021421
256878_at,9,41,AT3G26460,major latex protein-related / MLP-related,NA,,,,,,,0.137332272,-1.190947793,-1.405621801,-2.035922263,-1.801683469,0.364486285,-0.480488185,-0.031575382,0.621652132,0.001903695,0.000365867,9.53E-06,4.16E-05,0.803112743,0.356762757,0.988988329
257512_at,9,41,AT1G35250,thioesterase family protein,NA,,,,,,,0.070317919,-0.94698864,-1.146849989,-1.097168529,-1.057810592,-0.502652628,-0.652832517,-0.413613231,0.826580395,0.014632003,0.003094414,0.005594679,0.006672362,0.455151875,0.148539981,0.443118126
258181_at,9,41,AT3G21670,nitrate transporter (NTP3),NA,,,,,,,-0.174664953,-0.724305774,-1.113773798,-0.707759585,-1.041369977,0.174018268,0.190564457,0.24642209,0.403265653,0.02015166,0.00044596,0.028497208,0.001226622,0.999657156,0.773967778,0.647957427
259185_at,9,41,AT3G01550,"triose phosphate/phosphate translocator, putative",NA,,,,,,,-0.237129648,-0.767354548,-1.521471141,-0.729628487,-1.525522068,-0.09529376,-0.057567698,-0.099344687,0.272357082,0.021082344,3.04E-05,0.035189295,5.02E-05,0.999657156,0.968256498,0.939689944
259573_at,9,41,AT1G20390,transposable element gene,NA,,,,,,,0.356593814,-1.05803797,-0.845967753,-0.645493834,0.062680617,-0.026514219,0.386029917,0.882134152,0.094885764,0.001665942,0.010775783,0.080782519,0.966541983,0.999657156,0.426823579,0.007315764
259640_at,9,41,AT1G52400,"BGL1 (BETA-GLUCOSIDASE HOMOLOG 1); hydrolase, hydrolyzing O-glycosyl compounds",NA,,,,,,,0.025860493,-1.084371638,-0.872529312,-0.966909996,-1.151126609,-0.120652512,-0.00319087,-0.399249809,0.922262696,0.00050257,0.004064419,0.002258835,0.000438532,0.999657156,0.997549333,0.272182428
260012_at,9,41,AT1G67865,unknown protein,NA,,,,,,,-0.015961839,-0.018394354,-1.054219308,-0.394309864,-0.759218812,-0.021207259,-0.397122769,0.273793237,0.958825912,0.994017202,0.00178948,0.472820352,0.021631792,0.999657156,0.399966399,0.631253014
